가중치,벤처확인 유형,회사주소_시(도),한국표준산업분류(KSIC)코드_10차,창업년도,기업성장단계,제조 및 비제조,상장여부 및 향후계획,대표이사_이전근무지,대표이사_창업자여부,창업자 성별,창업 당시 창업자 연령,창업 당시 창업자 최종학력,창업 직전 근무지,창업방식,단독창업 여부,창업 당시 목표시장,창업 당시 창업자 실무경험 년수(년),창업자 과거창업 경험 여부,정규직합계,비정규직합계,인력구성(관리),인력구성(생산),인력구성(영업),인력구성(RnD),인력구성(기타),인력구성(합계),학력별 인력구성비(전문대졸),학력별 인력구성비(대졸),학력별 인력구성비(석사),학력별 인력구성비(박사),현재 구인하기 어려운 직무(1순위),현재 구인하기 어려운 직무(2순위),지분구조(퍼센트)_창업자,지분구조(퍼센트)_임직원,지분구조(퍼센트)_벤처캐피털 및 기관투자자,지분구조(퍼센트)_개인투자자,매출구조비율(대기업),매출구조비율(12차벤더),매출구조비율(중소기업),매출구조비율(B2C),매출구조비율(B2G),매출구조비율(글로벌),융자(정책)_경험여부,투자액(국내설비),투자액(R&D),투자액(해외),투자액(기타),투자액(합계),스톡옵션상황,등록보유(특허권),등록보유(실용신안권),등록보유(디자인권),등록보유(상표권),등록보유(해외산업재산권),등록보유(합계),출원중(특허권),출원중(실용신안권),출원중(디자인권),출원중(상표권),출원중(해외산업재산권),출원중(합계),제품및서비스구조,기술력수준비교(세계),기술력수준비교(국내),연구개발관련전담부서보유여부,장기적성장전망성,자체브랜드보유여부,영업및마케팅방식,주력제품 국내 시장점유율(퍼센트),주력제품 해외 시장점유율(퍼센트),해외수출 및 진출과정 애로사항(1순위),해외수출 및 진출과정 애로사항(2순위),엔젤투자자 혹은 액셀러레이터 투자 경험여부,벤처캐피털(투자조합포함) 투자 경험여부,인수합병(MnA) 경험여부,인수합병 고려 여부,인수합병 환경개선을 위한 필요사항(1순위),인수합병 환경개선을 위한 필요사항(2순위),기업간 거래시 애로사항(1순위),벤처확인제도 혜택_기술개발 촉진효과,벤처확인제도 혜택_기업 이미지 제고 등 광고효과,벤처확인제도 혜택_자금조달 및 투자 유인효과,벤처확인제도 혜택_세제혜택 효과,벤처확인제도 혜택_정부지원제도 참여에 유리,벤처확인제도 혜택_우수인력 확보에 유리,현재 벤처인프라 수준_인수합병(MnA) 활성화를 위한 제도개선,현재 벤처인프라 수준_벤처관련 규제완화,현재 벤처인프라 수준_창업 및 기업가적 능력개발을 위한 교육,현재 벤처인프라 수준_기업가정신을 고취하는 사회분위기,실천하고있는사회적책임,경영상 애로사항_신기술 개발,경영상 애로사항_개발된 기술의 사업화,경영상 애로사항_국내 판로개척,경영상 애로사항_해외시장 개척,경영상 애로사항_필요인력의 확보 및 유지관리,경영상 애로사항_자금조달_운용 등 자금관리,경영상 애로사항_기술유출 및 디자인_상표 도용,경영상 애로사항_업계내의 과당경쟁 및 덤핑,경영상 애로사항_법률_회계_세무 관련 지식부족,경영상 애로사항_조직관리,경영상 애로사항_환율변동,경영상 애로사항_특허분쟁,경영상 애로사항_각종규제,경영상 애로사항_산-학-연 간 협력활동,경영상 애로사항_불공정한 시장질서,학력별 인력구성비(고졸이하),총종사자합계,부채비율,자기자본비율,순이익률,총자산회전율,자기자본회전율,ROE,영업이익률,이자보상배율,종사자생산성,지분구조(퍼센트)_엔젤 및 액셀러레이터,지분구조(퍼센트)_가족,전공과 업종 일치 여부,학력별 인력구성_합계
2.804,4,경기,J58221,2000,3,4,5,5,1,1,2,3,5,3,1.0,3,8,2,355.0,0.0,33.0,10.0,25.0,192.0,100.0,360.0,3.5,95.1,1.5,0.0,2,3,0.0,23.7,0.0,76.3,20.0,0.0,50.0,0.0,0.0,30.0,2.0,0.0,6206.0,0.0,0.0,6206.0,2,9,0,0,1,0,10,0,0,0,0,0,0,1,3,2,1,4,1,1,92.0,0.01,2,5,2,4,2,1,2,3,1,4,4,4,5,4,3,3,3,3,4,3.0,3,3,3,3,4,4,3,2,3,3,4,3,3,4.0,3,0.0,355.0,60.192,62.425,7.629,73.209,117.275,8.947,7.033,1683.026,18266.761,0.0,0.0,1,100.1
16.965,2,서울,J58221,1998,4,4,5,5,1,1,2,3,5,3,1.0,3,11,2,29.0,0.0,3.0,0.0,4.0,5.0,17.0,29.0,24.0,59.0,7.0,0.0,3,7,0.0,100.0,0.0,0.0,90.0,0.0,10.0,0.0,0.0,0.0,2.0,0,260,0,0,260,2,0,0,0,1,0,1,0,0,0,0,0,0,2,5,5,1,5,1,3,30.0,0.0,3,6,2,4,2,1,3,4,8,4,3,4,4,4,3,2,3,4,3,,4,4,4,2,3,4,2,3,4,3,2,2,3,3.0,3,10.0,29.0,113.686,46.798,2.446,110.08,235.226,5.754,4.628,205.882,10431.034,0.0,0.0,1,100.0
8.257,4,서울,J58221,2000,3,4,5,6,1,1,2,2,6,3,1.0,1,12,2,31.0,0.0,4.0,2.0,2.0,20.0,12.0,40.0,21.0,71.0,8.0,0.0,3,2,30.0,43.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,2.0,7.0,185.0,0.0,93.0,285.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,1,4,2,1,30.0,0.0,2,5,2,4,2,1,1,4,1,3,4,4,4,4,3,4,3,4,3,7.0,4,4,4,3,4,4,3,4,4,3,4,3,4,3.0,3,0.0,31.0,38.16,72.38,10.31,105.198,145.342,14.984,9.829,1840.0,12077.419,27.0,0.0,1,100.0
4.911,4,경기,J58221,1998,4,4,1,5,1,1,3,3,5,3,1.0,3,12,2,99.0,0.0,7.0,0.0,6.0,69.0,17.0,99.0,5.0,90.0,2.0,0.0,3,5,0.0,26.0,0.0,74.0,90.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,1979.0,0.0,0.0,1979.0,2,61,0,0,1,0,62,19,0,0,0,0,19,1,4,3,1,3,1,1,5.0,0.0,2,1,2,4,2,1,1,3,2,3,4,4,3,3,2,2,4,3,2,7.0,4,3,4,3,5,4,3,4,4,3,4,4,3,3.0,2,3.0,99.0,87.607,53.303,-19.231,33.806,63.422,-12.196,-18.043,-452.444,11397.98,0.0,0.0,1,100.0
7.273,2,경기,J58221,2002,4,1,5,5,1,1,2,2,5,3,1.0,1,1,2,37.0,1.0,3.0,5.0,2.0,7.0,21.0,38.0,10.0,70.0,15.0,5.0,3,2,100.0,0.0,0.0,0.0,15.0,50.0,30.0,0.0,0.0,5.0,2.0,0,200,0,0,200,2,2,0,0,0,0,2,1,0,0,0,0,1,2,2,2,1,5,2,1,0.5,0.05,1,5,2,4,2,1,1,2,1,4,5,4,3,4,3,3,3,4,3,5.0,4,3,3,3,2,2,3,4,3,2,2,2,3,3.0,2,0.0,38.0,110.426,47.523,1.273,56.34,118.554,1.509,3.856,369.091,13855.263,0.0,0.0,1,100.0
43.844,2,경기,J58221,2012,3,4,5,6,1,1,2,4,6,3,1.0,1,15,1,8.0,0.0,2.0,0.0,1.0,4.0,1.0,8.0,22.0,56.0,0.0,11.0,3,7,0.0,100.0,0.0,0.0,0.0,0.0,40.0,0.0,60.0,0.0,2.0,0,120,0,0,120,2,1,0,0,0,0,1,1,0,0,0,0,1,2,5,4,1,3,1,3,0.01,0.0,2,5,2,4,2,1,3,4,8,4,5,5,5,5,4,3,3,3,3,7.0,5,4,4,3,4,3,2,3,4,3,1,1,3,2.0,2,11.0,8.0,112.577,47.042,8.511,91.174,193.814,16.495,8.723,1025.0,11750.0,0.0,0.0,1,100.0
16.965,2,서울,J58221,2008,3,4,5,6,1,1,2,2,6,3,1.0,1,7,2,28.0,0.0,5.0,2.0,5.0,0.0,16.0,28.0,45.6,19.0,0.0,0.0,1,7,90.0,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,4,4,2,1,0.5,0.0,1,4,2,4,2,1,1,2,1,3,4,5,3,4,4,2,4,3,2,7.0,3,4,5,4,3,2,3,4,3,4,2,3,4,3.0,3,35.4,28.0,66.767,59.964,0.869,331.921,553.534,4.812,0.842,1033.333,13146.429,0.0,0.0,1,100.0
2.462,2,경기,J58221,2009,4,4,1,6,2,1,3,3,6,3,1.0,1,20,2,191.0,0.0,32.0,4.0,25.0,54.0,76.0,191.0,20.0,60.0,10.0,0.0,3,6,36.6,0.0,17.0,0.0,0.0,0.0,78.0,0.0,20.0,2.0,1.0,0,"1,547",0,0,"1,547",2,15,0,0,39,0,54,0,0,0,0,0,0,3,3,3,1,3,1,1,3.0,0.01,3,5,1,1,2,1,1,4,2,4,5,4,5,4,4,4,4,4,5,6.0,3,4,3,3,4,4,3,2,3,2,2,2,2,3.0,3,10.0,191.0,66.985,59.885,9.334,109.896,183.51,17.129,7.684,233.674,21797.382,46.400000000000006,0.0,1,100.0
55.222,2,서울,J58221,2012,2,4,5,6,1,1,2,3,6,3,1.0,1,4,2,9.0,0.0,2.0,1.0,1.0,5.0,0.0,9.0,0.0,100.0,0.0,0.0,3,5,60.0,0.0,0.0,0.0,70.0,0.0,27.0,0.0,0.0,3.0,2.0,0.0,103.0,0.0,100.0,203.0,2,3,0,0,0,0,3,0,0,0,0,0,0,3,5,5,1,2,2,3,0.1,0.01,1,2,2,4,2,1,2,3,8,3,4,4,4,3,3,3,3,4,3,7.0,5,4,4,4,3,4,4,3,3,3,3,3,3,4.0,3,0.0,9.0,58.095,63.253,0.669,231.411,365.85,2.449,0.446,300.0,29877.778,0.0,40.0,1,100.0
3.205,4,서울,J58221,2000,4,4,4,7,1,1,1,3,7,3,1.0,3,3,2,141.0,0.0,34.0,6.0,20.0,81.0,0.0,141.0,9.0,79.0,8.0,0.0,2,5,30.0,45.0,17.0,0.0,0.0,0.0,89.0,0.0,0.0,11.0,1.0,200.0,1850.0,0.0,0.0,2050.0,1,90,3,3,9,0,105,2,0,0,0,0,2,3,2,1,1,4,1,1,40.0,3.0,7,1,1,1,2,1,1,5,8,4,5,5,5,4,5,2,3,4,3,3.0,4,4,4,4,3,3,1,2,1,3,4,3,4,2.0,3,4.0,141.0,57.432,63.52,-3.747,124.024,195.253,-7.315,0.568,inf,7117.73,8.0,0.0,1,100.0
26.432,2,대구,J58221,2008,4,3,5,6,1,1,3,3,6,3,1.0,1,15,2,13.0,0.0,1.0,1.0,0.0,11.0,0.0,13.0,10.0,80.0,10.0,0.0,2,3,95.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,50.0,60.0,0.0,0.0,110.0,2,3,0,0,0,0,3,0,0,0,0,0,0,2,4,3,3,4,2,1,0.2,0.0,7,2,2,4,2,1,2,5,1,4,3,4,4,3,3,3,3,4,3,7.0,3,4,4,3,3,4,3,3,4,3,3,3,4,3.0,3,0.0,13.0,284.946,25.978,1.082,197.858,761.649,8.244,-2.871,-554.545,16346.154,0.0,0.0,1,100.0
8.257,1,서울,J58221,2005,4,4,5,6,1,1,3,2,6,3,1.0,1,10,2,54.0,0.0,6.0,4.0,8.0,7.0,19.0,44.0,40.0,50.0,6.0,4.0,2,6,60.0,20.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,13.0,222.0,0.0,0.0,235.0,2,1,1,0,1,0,3,0,0,0,0,0,0,3,2,2,1,4,1,1,25.0,0.0,2,4,2,4,2,1,2,4,2,4,5,5,4,3,3,2,3,4,4,7.0,4,4,5,5,4,4,3,3,3,4,4,4,5,4.0,4,0.0,54.0,177.399,36.049,3.596,69.133,191.774,6.897,6.759,249.6,8548.148,0.0,20.0,1,100.0
55.222,2,대전,J58221,2000,3,4,5,3,1,2,2,2,3,3,1.0,1,6,2,9.0,0.0,1.0,1.0,0.0,7.0,0.0,9.0,0.0,76.0,12.0,12.0,3,2,98.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,70.0,0.0,1.0,80.0,0.0,0.0,20.0,100.0,2,3,0,0,0,0,3,0,0,0,0,0,0,2,4,4,1,4,1,1,1.0,0.0,1,2,2,4,2,1,1,3,1,4,3,4,4,4,4,3,3,3,2,5.0,4,4,3,4,3,3,3,3,3,4,3,3,3,3.0,3,0.0,9.0,13.158,88.372,2.257,55.688,63.016,1.422,2.596,1150.0,9844.444,2.0,0.0,1,100.0
50.667,2,서울,J58221,2011,2,4,5,6,1,1,3,3,6,3,1.0,3,13,2,6.0,0.0,1.0,2.0,0.0,3.0,0.0,6.0,0.0,60.0,40.0,0.0,3,7,8.0,60.0,0.0,32.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,949.0,0.0,0.0,949.0,2,3,0,0,0,0,3,0,0,0,0,0,0,2,3,2,1,4,2,3,0.01,0.0,2,3,2,4,2,1,3,2,8,4,4,3,4,4,4,3,2,3,3,3.0,4,4,4,3,4,4,3,3,3,2,2,2,3,3.0,3,0.0,6.0,250.0,28.571,-58.233,107.792,377.273,-219.697,-78.313,-9750.0,4150.0,0.0,0.0,1,100.0
4.372,2,대구,J58221,2002,4,4,5,5,1,1,2,3,5,3,1.0,1,12,2,95.0,0.0,9.0,4.0,12.0,34.0,36.0,95.0,11.0,75.0,11.0,0.0,3,7,81.0,0.0,0.0,19.0,30.0,20.0,10.0,0.0,40.0,0.0,1.0,0,"1,380",0,0,"1,380",2,6,0,0,1,0,7,2,0,0,0,0,2,3,4,3,1,4,2,1,0.01,0.0,3,2,2,4,2,1,5,1,8,3,4,4,4,4,3,2,3,3,2,6.0,3,3,4,5,4,3,3,3,2,3,2,3,2,2.0,2,3.0,95.0,257.367,27.982,0.074,198.073,707.847,0.523,0.899,115.873,17092.632,0.0,0.0,1,100.0
16.965,2,서울,J58221,2011,2,2,5,6,1,1,2,3,6,3,2.0,3,3,1,14.0,0.0,2.0,4.0,2.0,6.0,0.0,14.0,30.0,70.0,0.0,0.0,3,5,90.0,0.0,0.0,10.0,15.0,85.0,0.0,0.0,0.0,0.0,2.0,0,270,0,0,270,1,0,0,0,2,0,2,1,0,0,0,0,1,1,2,2,1,4,1,1,0.01,0.0,6,3,2,4,2,2,1,3,4,3,4,4,3,4,3,3,3,2,4,,4,5,4,5,5,3,3,4,3,3,2,2,2,4.0,4,0.0,14.0,81.609,55.063,9.8,142.089,258.046,25.287,-19.265,-1922.222,6414.286,0.0,0.0,2,100.0
21.288,2,대전,J58221,2003,4,4,5,5,1,1,2,3,5,3,1.0,1,7,2,28.0,0.0,3.0,2.0,5.0,18.0,0.0,28.0,30.0,60.0,10.0,0.0,5,3,80.0,0.0,0.0,0.0,30.0,60.0,0.0,0.0,10.0,0.0,1.0,0.0,200.0,0.0,0.0,200.0,2,10,0,0,2,0,12,0,0,0,0,0,0,2,3,2,1,4,2,1,0.5,0.0,7,8,2,4,1,1,1,3,8,4,4,3,4,4,4,3,3,3,3,7.0,3,3,4,3,4,4,3,4,4,3,2,2,4,4.0,3,0.0,28.0,61.518,61.913,-24.35,67.877,109.634,-26.695,-24.546,-1666.667,7275.0,0.0,20.0,1,100.0
26.432,2,서울,J58221,2004,3,4,5,6,1,1,2,3,6,3,1.0,3,5,2,24.0,0.0,5.0,1.0,2.0,10.0,6.0,24.0,45.0,55.0,0.0,0.0,3,5,27.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,89.0,0.0,0.0,89.0,2,19,0,0,3,0,22,0,0,0,0,0,0,2,3,2,1,4,1,1,0.1,0.0,3,5,1,4,2,1,2,5,1,3,3,4,3,3,3,3,4,3,3,7.0,3,4,4,3,4,4,3,3,2,3,3,2,3,2.0,3,0.0,24.0,222.022,31.054,-80.681,33.73,108.619,-87.635,-65.434,-596.591,10029.167,73.0,0.0,1,100.0
4.372,2,서울,J58221,2001,4,4,5,5,2,1,4,3,6,3,2.0,3,5,1,95.0,0.0,9.0,4.0,17.0,7.0,58.0,95.0,12.0,81.0,7.0,0.0,3,5,0.0,56.7,0.0,0.0,80.0,0.0,0.0,0.0,0.0,20.0,1.0,0,320,0,0,320,2,0,0,0,1,0,1,0,0,0,0,0,0,2,2,2,1,4,2,1,3.0,0.05,3,5,2,4,2,1,1,5,5,3,4,4,4,4,3,3,4,3,3,7.0,4,3,3,4,5,4,3,3,2,3,4,3,2,3.0,4,0.0,95.0,131.003,43.29,3.26,162.764,375.99,12.258,3.663,289.381,9395.789,43.3,0.0,1,100.0
4.911,4,서울,J58221,1999,4,4,5,5,1,1,2,3,5,3,1.0,3,10,2,80.0,0.0,11.0,0.0,0.0,45.0,24.0,80.0,12.0,78.0,8.0,2.0,3,4,85.0,0.0,0.0,0.0,10.0,0.0,80.0,0.0,10.0,0.0,2.0,64.0,1590.0,0.0,0.0,1654.0,2,3,0,0,0,0,3,1,0,0,0,0,1,1,3,2,1,4,2,1,5.0,0.0,2,1,2,4,2,1,1,4,1,3,4,3,4,4,3,2,3,2,2,6.0,4,4,3,3,4,3,4,3,2,3,3,3,2,3.0,3,0.0,80.0,46.14,68.428,23.61,72.797,106.386,25.118,23.145,inf,11557.5,0.0,15.0,1,100.0
26.432,2,대전,J58221,2003,4,4,5,5,1,1,2,3,5,3,1.0,1,7,2,29.0,0.0,3.0,4.0,3.0,15.0,4.0,29.0,20.0,60.0,20.0,0.0,3,5,0.0,15.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,200.0,0.0,0.0,200.0,2,10,0,0,2,0,12,0,0,0,0,0,0,2,3,2,1,4,2,1,0.1,0.0,3,4,2,4,2,1,1,5,1,4,3,3,4,3,3,3,4,3,3,7.0,3,4,4,3,3,5,3,4,3,3,2,3,3,3.0,3,0.0,29.0,65.831,60.302,-5.528,63.359,105.068,-5.809,-18.482,-1705.0,6362.069,0.0,85.0,2,100.0
16.965,1,서울,J58221,2011,4,1,5,7,1,1,3,3,7,3,1.0,3,3,2,21.0,1.0,4.0,13.0,2.0,3.0,0.0,22.0,41.0,47.0,6.0,0.0,3,5,0.0,30.0,0.0,20.1,0.0,0.0,20.0,0.0,0.0,80.0,2.0,168,0,0,0,168,2,7,1,4,6,7,25,0,0,0,0,0,0,1,2,2,1,4,1,2,35.0,50.0,2,3,2,4,2,1,2,3,8,4,5,5,5,5,3,3,2,3,2,1.0,4,3,4,5,4,4,4,5,4,4,3,3,3,3.0,3,6.0,22.0,910.714,9.894,2.331,75.795,766.071,17.857,4.779,136.667,3900.0,0.0,49.9,2,100.0
4.372,3,경기,J58221,1994,4,4,5,5,2,1,4,3,6,3,1.0,3,0,2,74.0,1.0,6.0,5.0,9.0,6.0,49.0,75.0,12.0,81.0,7.0,0.0,3,5,0.0,17.1,0.0,61.8,90.0,0.0,0.0,0.0,0.0,10.0,2.0,0,270,0,0,270,2,2,0,0,0,0,2,0,0,0,0,0,0,2,2,2,1,5,2,1,5.0,0.01,5,4,2,4,2,1,3,4,5,4,4,3,4,4,3,4,4,4,4,6.0,4,3,4,5,4,4,3,4,3,3,5,4,3,4.0,4,0.0,75.0,36.838,73.079,2.1,180.192,246.572,5.177,1.838,615.625,14288.0,21.1,0.0,1,100.0
55.222,4,서울,J58221,2012,3,4,5,5,1,1,3,3,5,3,2.0,1,19,2,9.0,0.0,1.0,0.0,0.0,8.0,0.0,9.0,20.0,80.0,0.0,0.0,2,7,80.0,20.0,0.0,0.0,50.0,0.0,20.0,0.0,30.0,0.0,2.0,0.0,45.0,0.0,0.0,45.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,4,2,1,1.0,0.0,2,8,2,4,2,1,1,3,6,3,4,3,4,4,3,3,3,4,2,7.0,4,4,3,3,3,4,3,3,3,3,4,4,3,3.0,3,0.0,9.0,323.404,23.618,0.475,90.668,383.891,1.824,16.944,629.412,14033.333,0.0,0.0,2,100.0
4.372,2,서울,J58221,2000,4,4,5,7,1,1,2,2,7,3,1.0,1,11,2,71.0,0.0,42.0,4.0,8.0,17.0,0.0,71.0,39.0,53.0,8.0,0.0,3,6,70.0,10.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,1.0,0,300,0,0,300,2,5,0,0,0,0,5,0,0,0,0,0,0,2,2,2,1,4,2,1,30.0,0.0,3,4,2,4,2,1,1,4,8,3,2,4,3,3,3,3,4,3,3,5.0,4,4,3,4,3,4,3,4,2,2,4,2,3,2.0,4,0.0,71.0,327.396,23.397,1.771,105.513,450.958,7.987,1.594,95.745,7952.113,0.0,20.0,1,100.0
3.205,2,경기,J58221,2011,3,4,1,5,1,1,4,3,5,3,1.0,3,15,2,340.0,61.0,45.0,20.0,34.0,106.0,196.0,401.0,5.0,92.0,2.0,1.0,3,5,3.8,3.9,5.3,0.0,35.0,0.0,10.0,0.0,50.0,5.0,1.0,85.0,2559.0,0.0,0.0,2644.0,1,51,0,0,0,0,51,0,0,0,0,0,0,1,3,2,1,4,2,1,20.0,5.0,4,7,2,4,2,1,1,3,6,4,4,3,4,4,4,3,4,4,3,3.0,3,3,3,4,4,4,3,2,2,2,2,3,2,2.0,2,0.0,401.0,40.444,71.203,12.864,52.681,73.988,9.518,12.035,837.681,16766.833,87.0,0.0,1,100.0
2.462,2,서울,J58221,2001,3,4,5,6,2,1,3,3,6,3,1.0,1,4,2,239.0,0.0,10.0,4.0,10.0,15.0,200.0,239.0,32.0,63.0,5.0,0.0,3,5,72.0,17.0,0.0,0.0,18.0,0.0,82.0,0.0,0.0,0.0,1.0,0,"2,584",0,0,"2,584",2,0,0,0,3,0,3,0,0,0,0,0,0,2,4,4,1,3,1,1,10.0,0.0,1,4,2,4,2,1,1,6,4,3,4,4,4,3,3,3,4,4,4,1.0,2,3,2,2,3,4,2,2,3,2,1,2,2,1.0,1,0.0,239.0,562.164,15.102,1.404,446.64,2957.485,41.52,3.114,645.492,21160.251,11.0,0.0,1,100.0
4.911,2,서울,J58221,2000,4,4,5,7,1,1,2,2,7,3,1.0,1,11,2,66.0,0.0,10.0,6.0,4.0,20.0,26.0,66.0,6.0,92.0,2.0,0.0,3,5,70.0,10.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,2.0,84.0,651.0,0.0,0.0,735.0,2,10,0,0,0,0,10,2,0,0,0,0,2,2,4,3,1,3,2,1,30.0,0.0,2,3,2,4,2,1,2,3,8,2,3,3,4,3,3,3,3,3,3,6.0,2,3,4,3,3,3,4,3,3,2,3,4,3,3.0,4,0.0,66.0,231.806,30.138,4.417,80.552,267.278,11.806,5.99,270.0,7512.121,0.0,20.0,1,100.0
3.205,4,서울,J58221,2001,4,4,5,6,1,1,3,3,6,3,1.0,3,5,2,101.0,0.0,26.0,0.0,2.0,67.0,6.0,101.0,18.0,67.0,6.0,0.0,3,5,9.0,49.0,0.0,28.0,0.0,0.0,95.0,0.0,5.0,0.0,2.0,0.0,328.0,0.0,0.0,328.0,2,11,0,0,0,0,11,0,0,0,0,0,0,1,3,2,1,4,2,1,0.2,0.0,2,1,2,4,2,1,2,3,3,3,4,4,3,4,4,3,3,3,3,3.0,4,3,4,3,3,2,3,4,3,3,2,3,3,2.0,3,9.0,101.0,19.598,83.613,1.059,281.639,336.834,3.568,0.925,inf,13273.267,0.0,14.0,2,100.0
4.911,4,서울,J58221,2005,3,4,5,6,1,1,2,2,6,3,1.0,3,10,2,79.0,0.0,12.0,0.0,5.0,45.0,17.0,79.0,16.0,79.0,5.0,0.0,3,5,47.0,0.0,0.0,51.0,80.0,0.0,0.0,0.0,20.0,0.0,1.0,415.0,4122.0,0.0,0.0,4537.0,2,12,0,0,3,0,15,1,0,0,0,0,1,2,3,2,1,4,1,1,10.0,0.0,2,1,2,4,2,1,2,1,3,4,3,3,4,4,3,3,3,3,3,7.0,4,3,4,3,3,4,3,2,3,3,2,3,4,3.0,3,0.0,79.0,190.474,34.427,4.117,78.748,228.743,9.418,6.925,239.506,10637.975,0.0,2.0,1,100.0
26.432,2,경기,J58221,2013,2,2,5,5,1,1,3,2,5,3,1.0,1,21,2,27.0,0.0,2.0,23.0,1.0,1.0,0.0,27.0,33.0,55.0,8.0,0.0,5,3,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,1.0,0.0,40.0,0.0,0.0,40.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,4,2,1,5.0,0.0,1,3,2,4,2,1,4,5,1,4,3,2,3,3,3,3,3,3,3,3.0,4,3,4,4,4,3,2,4,2,2,1,1,2,3.0,3,4.0,27.0,142.857,41.176,3.878,325.538,790.592,30.662,4.055,2300.0,8403.704,0.0,0.0,2,100.0
7.026,2,경기,J58221,1988,4,4,5,6,1,1,2,2,6,3,2.0,3,5,2,46.0,0.0,12.0,3.0,0.0,26.0,5.0,46.0,15.0,80.0,5.0,0.0,3,5,40.0,0.0,0.0,8.0,0.0,40.0,20.0,0.0,30.0,10.0,2.0,0.0,130.0,0.0,0.0,130.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,4,2,1,2.0,0.02,2,4,2,4,2,1,2,3,2,4,3,4,4,3,3,3,3,4,3,7.0,4,4,3,4,3,4,3,3,3,3,4,3,4,3.0,3,0.0,46.0,195.896,33.796,3.837,159.723,472.613,18.132,3.961,395.575,24534.783,46.0,6.0,1,100.0
3.205,4,경기,J58221,1999,3,4,5,5,2,2,2,2,5,3,1.0,3,7,2,172.0,0.0,24.0,3.0,5.0,35.0,105.0,172.0,30.0,66.0,4.0,0.0,3,6,4.5,7.4,0.0,45.3,35.0,25.0,20.0,0.0,20.0,0.0,2.0,12.0,1025.0,0.0,0.0,1037.0,2,6,0,0,1,0,7,0,0,0,0,0,0,3,3,2,1,4,2,1,5.0,0.0,2,5,2,4,2,1,3,6,8,3,4,3,4,3,4,3,3,2,3,7.0,4,3,3,2,3,3,2,3,3,2,2,2,2,3.0,3,0.0,172.0,15.332,86.706,3.631,72.214,83.286,3.024,4.571,inf,8902.907,42.8,0.0,1,100.0
2.462,2,대전,J58221,2000,3,4,5,6,1,1,2,2,6,3,1.0,1,7,2,164.0,10.0,24.0,4.0,16.0,8.0,122.0,174.0,10.0,76.0,12.0,2.0,3,2,41.0,52.0,0.0,7.0,20.0,0.0,40.0,0.0,40.0,0.0,2.0,0,160,0,0,160,2,1,0,0,1,0,2,0,0,0,0,0,0,3,3,2,1,4,1,3,7.0,0.0,5,3,2,4,2,1,2,4,3,4,4,4,5,3,3,3,4,4,4,,4,4,4,4,3,5,3,2,4,4,2,3,4,3.0,3,0.0,174.0,73.587,57.608,1.548,156.472,271.615,4.204,-0.235,-95.652,5383.908,0.0,0.0,1,100.0
43.844,2,서울,J58221,2008,3,4,5,6,1,1,3,3,6,3,1.0,1,18,2,8.0,0.0,2.0,0.0,1.0,5.0,0.0,8.0,0.0,100.0,0.0,0.0,3,8,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,2.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,3,4,2,1,0.01,0.0,4,1,2,4,2,1,1,2,8,3,4,3,2,4,3,4,4,4,4,2.0,4,4,4,4,2,5,3,3,4,3,2,2,3,3.0,3,0.0,8.0,855.882,10.462,2.28,94.462,902.941,20.588,5.537,154.545,3837.5,0.0,50.0,1,100.0
5.075,2,광주,J58221,1994,4,4,5,1,1,1,2,1,1,3,1.0,3,15,2,59.0,0.0,2.0,4.0,0.0,9.0,47.0,62.0,8.0,84.0,4.0,2.0,3,6,0.0,58.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,1.0,0.0,297.0,0.0,0.0,297.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,4,1,1,2.0,0.0,3,1,2,4,2,1,3,4,8,3,3,4,4,3,4,3,3,4,3,7.0,3,3,3,3,3,4,3,2,3,3,3,4,4,3.0,3,2.0,59.0,19.8,83.472,3.806,159.7,191.322,7.282,3.233,2066.667,6501.695,42.0,0.0,1,100.0
